,date,trial_name,trial_number,participant_number,vicon_file,theia_file,output_dir,fill_missing_samples,time_offset,special_side,start_time,end_time,data_length_s,saved,additional_info
0,2024-10-03 10:43:19.620578,slow dribble,2,pp1,/pp1 slow dribble 002.c3d,/pp1 slow dribble 002 pose_filt_0.c3d,/Volumes/Storage Alexander/Theia validation/mcv_processed_snippets_v2024_v3,False,0.0666666666666666,,3.4477,6.11,2.650000000000001,True,
1,2024-10-03 10:43:15.606790,pass,3,pp1,/pp1 pass 003.c3d,/pp1 pass 003 pose_filt_0.c3d,/Volumes/Storage Alexander/Theia validation/mcv_processed_snippets_v2024_v3,False,0.1833333333333333,,2.3065,3.9069,1.583333333333333,True,
2,2024-10-03 10:43:15.047691,pass,2,pp1,/pp1 pass 002.c3d,/pp1 pass 002 pose_filt_0.c3d,/Volumes/Storage Alexander/Theia validation/mcv_processed_snippets_v2024_v3,False,0.2833333333333333,,2.3189,4.1516,1.8166666666666669,True,
3,2024-10-03 10:43:14.526997,pass,1,pp1,/pp1 pass 001.c3d,/pp1 pass 001 pose_filt_0.c3d,/Volumes/Storage Alexander/Theia validation/mcv_processed_snippets_v2024_v3,False,0.1166666666666666,,1.7232,3.7421,2.0,True,
4,2024-10-03 10:19:12.496296,dribble simulation,6,pp1,/both1 dribble simulation 006.c3d,/both1 dribble simulation 006 pose_filt_0.c3d,/Volumes/Storage Alexander/Theia validation/mcv_processed_snippets_v2024_v3,False,0.0,,3.8816,7.9814,4.083333333333334,True,
5,2024-10-03 10:18:28.552641,double sidestep,1,pp1,/both1 double sidestep 001.c3d,/both1 double sidestep 001 pose_filt_0.c3d,/Volumes/Storage Alexander/Theia validation/mcv_processed_snippets_v2024_v3,False,0.1166666666666666,right,2.5109,4.2539,1.7333333333333334,True,
6,2024-10-03 10:18:31.545318,double sidestep,2,pp1,/both1 double sidestep 002.c3d,/both1 double sidestep 002 pose_filt_0.c3d,/Volumes/Storage Alexander/Theia validation/mcv_processed_snippets_v2024_v3,False,0.45,right,2.6057,4.0238,1.4,True,
7,2024-10-03 10:18:34.436273,double sidestep,3,pp1,/both1 double sidestep 003.c3d,/both1 double sidestep 003 pose_filt_0.c3d,/Volumes/Storage Alexander/Theia validation/mcv_processed_snippets_v2024_v3,False,0.0333333333333333,right,2.9545,4.4728,1.5,True,
8,2024-10-03 10:18:38.283251,double sidestep,4,pp1,/both1 double sidestep 004.c3d,/both1 double sidestep 004 pose_filt_1.c3d,/Volumes/Storage Alexander/Theia validation/mcv_processed_snippets_v2024_v3,False,0.0333333333333333,right,2.903,4.5758,1.6499999999999997,True,
9,2024-10-03 10:19:38.876067,walk high five,6,pp1,/both1 walk high five 006.c3d,/both1 walk high five 006 pose_filt_0.c3d,/Volumes/Storage Alexander/Theia validation/mcv_processed_snippets_v2024_v3,False,0.0333333333333333,right,3.8227,5.4709,1.6333333333333333,True,
10,2024-10-03 10:43:16.133591,shot rom,1,pp1,/pp1 shot rom 001.c3d,/pp1 shot rom 001 pose_filt_0.c3d,/Volumes/Storage Alexander/Theia validation/mcv_processed_snippets_v2024_v3,False,0.2166666666666666,right,3.0696,5.0482,1.95,True,
11,2024-10-03 10:18:41.290362,double sidestep,5,pp1,/both1 double sidestep 005.c3d,/both1 double sidestep 005 pose_filt_1.c3d,/Volumes/Storage Alexander/Theia validation/mcv_processed_snippets_v2024_v3,False,0.4,right,2.6726,4.3004,1.6166666666666665,True,
12,2024-10-03 10:18:49.193668,dribble simulation,1,pp1,/both1 dribble simulation 001.c3d,/both1 dribble simulation 001 pose_filt_0.c3d,/Volumes/Storage Alexander/Theia validation/mcv_processed_snippets_v2024_v3,False,-3.65,,4.9305,8.4479,3.5,True,
13,2024-10-03 10:19:34.482998,walk high five,5,pp1,/both1 walk high five 005.c3d,/both1 walk high five 005 pose_filt_0.c3d,/Volumes/Storage Alexander/Theia validation/mcv_processed_snippets_v2024_v3,False,0.3666666666666666,right,3.503,5.184,1.666666666666667,True,
14,2024-10-03 10:18:54.680721,dribble simulation,2,pp1,/both1 dribble simulation 002.c3d,/both1 dribble simulation 002 pose_filt_0.c3d,/Volumes/Storage Alexander/Theia validation/mcv_processed_snippets_v2024_v3,False,0.2666666666666666,,3.5203,6.5472,3.0,True,
15,2024-10-03 10:19:29.844603,walk high five,4,pp1,/both1 walk high five 004.c3d,/both1 walk high five 004 pose_filt_0.c3d,/Volumes/Storage Alexander/Theia validation/mcv_processed_snippets_v2024_v3,False,0.3166666666666666,right,3.718,5.4276,1.6833333333333336,True,
16,2024-10-03 10:19:01.014711,dribble simulation,3,pp1,/both1 dribble simulation 003.c3d,/both1 dribble simulation 003 pose_filt_1.c3d,/Volumes/Storage Alexander/Theia validation/mcv_processed_snippets_v2024_v3,False,0.0166666666666666,,4.1165,7.0225,2.8999999999999995,True,
17,2024-10-03 10:19:04.451644,dribble simulation,4,pp1,/both1 dribble simulation 004.c3d,/both1 dribble simulation 004 pose_filt_0.c3d,/Volumes/Storage Alexander/Theia validation/mcv_processed_snippets_v2024_v3,False,-0.2333333333333334,,3.4598,6.4143,2.9333333333333336,True,
18,2024-10-03 10:19:25.470678,walk high five,3,pp1,/both1 walk high five 003.c3d,/both1 walk high five 003 pose_filt_0.c3d,/Volumes/Storage Alexander/Theia validation/mcv_processed_snippets_v2024_v3,False,0.6,right,3.4406,5.1441,1.683333333333334,True,
19,2024-10-03 10:19:08.547493,dribble simulation,5,pp1,/both1 dribble simulation 005.c3d,/both1 dribble simulation 005 pose_filt_0.c3d,/Volumes/Storage Alexander/Theia validation/mcv_processed_snippets_v2024_v3,False,0.1833333333333333,,3.5232,7.0771,3.5333333333333328,True,
20,2024-10-03 10:19:20.972047,walk high five,2,pp1,/both1 walk high five 002.c3d,/both1 walk high five 002 pose_filt_0.c3d,/Volumes/Storage Alexander/Theia validation/mcv_processed_snippets_v2024_v3,False,-0.1166666666666666,right,3.8868,5.6485,1.733333333333333,True,
21,2024-10-03 10:18:44.529386,double sidestep,6,pp1,/both1 double sidestep 006.c3d,/both1 double sidestep 006 pose_filt_1.c3d,/Volumes/Storage Alexander/Theia validation/mcv_processed_snippets_v2024_v3,False,-0.0166666666666666,right,2.8766,4.4181,1.5333333333333337,True,
22,2024-10-03 10:43:16.630883,shot rom,2,pp1,/pp1 shot rom 002.c3d,/pp1 shot rom 002 pose_filt_0.c3d,/Volumes/Storage Alexander/Theia validation/mcv_processed_snippets_v2024_v3,False,0.4666666666666667,right,2.4891,5.0724,2.5666666666666664,True,
23,2024-10-03 10:43:20.140896,slow dribble,3,pp1,/pp1 slow dribble 003.c3d,/pp1 slow dribble 003 pose_filt_0.c3d,/Volumes/Storage Alexander/Theia validation/mcv_processed_snippets_v2024_v3,False,0.4,,2.618,5.0542,2.4166666666666665,True,
24,2024-10-03 10:43:17.690675,sidestep,1,pp1,/pp1 sidestep 001.c3d,/pp1 sidestep 001 pose_filt_0.c3d,/Volumes/Storage Alexander/Theia validation/mcv_processed_snippets_v2024_v3,False,0.0333333333333333,left,2.7468,4.9275,2.166666666666667,True,
25,2024-10-03 10:43:20.657446,walk rotation,1,pp1,/pp1 walk rotation 001.c3d,/pp1 walk rotation 001 pose_filt_0.c3d,/Volumes/Storage Alexander/Theia validation/mcv_processed_snippets_v2024_v3,False,0.7166666666666667,,5.0386,11.1758,6.116666666666666,True,
26,2024-10-03 10:43:21.447724,walk rotation,2,pp1,/pp1 walk rotation 002.c3d,/pp1 walk rotation 002 pose_filt_0.c3d,/Volumes/Storage Alexander/Theia validation/mcv_processed_snippets_v2024_v3,False,-0.0666666666666666,,5.0871,10.2981,5.183333333333334,True,
27,2024-10-03 10:43:22.175423,walk rotation,3,pp1,/pp1 walk rotation 003.c3d,/pp1 walk rotation 003 pose_filt_0.c3d,/Volumes/Storage Alexander/Theia validation/mcv_processed_snippets_v2024_v3,False,-0.1833333333333333,,5.0615,8.9976,3.916666666666667,True,
28,2024-10-03 10:43:17.134638,shot rom,3,pp1,/pp1 shot rom 003.c3d,/pp1 shot rom 003 pose_filt_0.c3d,/Volumes/Storage Alexander/Theia validation/mcv_processed_snippets_v2024_v3,False,-0.0666666666666666,right,2.9534,5.1497,2.166666666666666,True,
29,2024-10-03 10:19:17.677394,walk high five,1,pp1,/both1 walk high five 001.c3d,/both1 walk high five 001 pose_filt_1.c3d,/Volumes/Storage Alexander/Theia validation/mcv_processed_snippets_v2024_v3,False,0.4666666666666667,right,3.4525,5.1823,1.7000000000000006,True,
30,2024-10-03 10:43:18.094455,sidestep,2,pp1,/pp1 sidestep 002.c3d,/pp1 sidestep 002 pose_filt_0.c3d,/Volumes/Storage Alexander/Theia validation/mcv_processed_snippets_v2024_v3,False,-0.3166666666666666,left,3.6311,5.9895,2.3499999999999996,True,
31,2024-10-03 10:43:18.509549,sidestep,3,pp1,/pp1 sidestep 003.c3d,/pp1 sidestep 003 pose_filt_0.c3d,/Volumes/Storage Alexander/Theia validation/mcv_processed_snippets_v2024_v3,False,-0.0166666666666666,left,3.0507,5.0725,2.0,True,
32,2024-10-03 10:43:18.937963,slow dribble,1,pp1,/pp1 slow dribble 001.c3d,/pp1 slow dribble 001 pose_filt_0.c3d,/Volumes/Storage Alexander/Theia validation/mcv_processed_snippets_v2024_v3,False,1.15,,3.0511,6.9107,3.8333333333333335,True,
33,2024-10-03 10:32:41.963245,double sidestep,2,pp10,/both5 double sidestep 002.c3d,/both5 double sidestep 002 pose_filt_1.c3d,/Volumes/Storage Alexander/Theia validation/mcv_processed_snippets_v2024_v3,False,0.0166666666666666,right,2.5956,4.5753,1.9666666666666663,True,
34,2024-10-03 10:43:22.852312,pass,1,pp10,/pp10 pass 001.c3d,/pp10 pass 001 pose_filt_0.c3d,/Volumes/Storage Alexander/Theia validation/mcv_processed_snippets_v2024_v3,False,0.1166666666666667,,2.6855,5.2009,2.499999999999999,True,
35,2024-10-03 10:43:23.545113,pass,2,pp10,/pp10 pass 002.c3d,/pp10 pass 002 pose_filt_0.c3d,/Volumes/Storage Alexander/Theia validation/mcv_processed_snippets_v2024_v3,False,0.05,,3.048,5.3755,2.316666666666667,True,
36,2024-10-03 10:34:12.207023,walk high five,1,pp10,/both5 walk high five 001.c3d,/both5 walk high five 001 pose_filt_0.c3d,/Volumes/Storage Alexander/Theia validation/mcv_processed_snippets_v2024_v3,False,0.1666666666666666,right,3.5267,5.3534,1.816666666666666,True,
37,2024-10-03 10:43:24.169385,pass,3,pp10,/pp10 pass 003.c3d,/pp10 pass 003 pose_filt_0.c3d,/Volumes/Storage Alexander/Theia validation/mcv_processed_snippets_v2024_v3,False,0.0666666666666666,,2.0495,4.6281,2.5666666666666673,True,
38,2024-10-03 10:43:24.765160,shot rom,1,pp10,/pp10 shot rom 001.c3d,/pp10 shot rom 001 pose_filt_0.c3d,/Volumes/Storage Alexander/Theia validation/mcv_processed_snippets_v2024_v3,False,0.4,right,2.2684,4.1693,1.8833333333333329,True,
39,2024-10-03 10:43:25.212290,shot rom,2,pp10,/pp10 shot rom 002.c3d,/pp10 shot rom 002 pose_filt_0.c3d,/Volumes/Storage Alexander/Theia validation/mcv_processed_snippets_v2024_v3,False,-0.0333333333333333,right,2.0464,4.4889,2.4333333333333336,True,
40,2024-10-03 10:43:26.130199,sidestep,1,pp10,/pp10 sidestep 001.c3d,/pp10 sidestep 001 pose_filt_0.c3d,/Volumes/Storage Alexander/Theia validation/mcv_processed_snippets_v2024_v3,False,-0.0166666666666666,right,2.5934,4.5544,1.9499999999999995,True,
41,2024-10-03 10:43:27.276772,sidestep,2,pp10,/pp10 sidestep 002.c3d,/pp10 sidestep 002 pose_filt_0.c3d,/Volumes/Storage Alexander/Theia validation/mcv_processed_snippets_v2024_v3,False,0.1166666666666666,right,3.0099,4.9248,1.9000000000000004,True,
42,2024-10-03 10:34:05.079914,dribble simulation,6,pp10,/both5 dribble simulation 006.c3d,/both5 dribble simulation 006 pose_filt_0.c3d,/Volumes/Storage Alexander/Theia validation/mcv_processed_snippets_v2024_v3,False,-0.0166666666666666,,2.6032,6.9612,4.333333333333334,True,
43,2024-10-03 10:43:28.635291,sidestep,3,pp10,/pp10 sidestep 003.c3d,/pp10 sidestep 003 pose_filt_0.c3d,/Volumes/Storage Alexander/Theia validation/mcv_processed_snippets_v2024_v3,False,0.0333333333333333,right,2.8974,4.7992,1.8833333333333333,True,
44,2024-10-03 10:43:29.963329,slow dribble,1,pp10,/pp10 slow dribble 001.c3d,/pp10 slow dribble 001 pose_filt_0.c3d,/Volumes/Storage Alexander/Theia validation/mcv_processed_snippets_v2024_v3,False,0.0666666666666666,,3.0448,6.1472,3.083333333333334,True,
45,2024-10-03 10:43:30.494903,slow dribble,2,pp10,/pp10 slow dribble 002.c3d,/pp10 slow dribble 002 pose_filt_0.c3d,/Volumes/Storage Alexander/Theia validation/mcv_processed_snippets_v2024_v3,False,-0.1,,3.6467,6.5498,2.8833333333333333,True,
46,2024-10-03 10:33:57.439409,dribble simulation,5,pp10,/both5 dribble simulation 005.c3d,/both5 dribble simulation 005 pose_filt_1.c3d,/Volumes/Storage Alexander/Theia validation/mcv_processed_snippets_v2024_v3,False,-0.1166666666666666,,3.3206,7.9372,4.6,True,
47,2024-10-03 10:32:34.672981,double sidestep,1,pp10,/both5 double sidestep 001.c3d,/both5 double sidestep 001 pose_filt_1.c3d,/Volumes/Storage Alexander/Theia validation/mcv_processed_snippets_v2024_v3,False,-0.0166666666666666,right,2.871,4.8462,1.9499999999999995,True,
48,2024-10-03 10:43:31.043771,slow dribble,3,pp10,/pp10 slow dribble 003.c3d,/pp10 slow dribble 003 pose_filt_0.c3d,/Volumes/Storage Alexander/Theia validation/mcv_processed_snippets_v2024_v3,False,0.1666666666666666,,3.7136,7.4419,3.716666666666666,True,
49,2024-10-03 10:33:37.329379,dribble simulation,3,pp10,/both5 dribble simulation 003.c3d,/both5 dribble simulation 003 pose_filt_1.c3d,/Volumes/Storage Alexander/Theia validation/mcv_processed_snippets_v2024_v3,False,0.0333333333333333,,2.2337,4.128,1.8666666666666671,True,
50,2024-10-03 10:43:31.709180,walk rotation,1,pp10,/pp10 walk rotation 001.c3d,/pp10 walk rotation 001 pose_filt_0.c3d,/Volumes/Storage Alexander/Theia validation/mcv_processed_snippets_v2024_v3,False,0.0833333333333333,,4.207,8.5381,4.316666666666666,True,
51,2024-10-03 10:33:27.791321,dribble simulation,2,pp10,/both5 dribble simulation 002.c3d,/both5 dribble simulation 002 pose_filt_1.c3d,/Volumes/Storage Alexander/Theia validation/mcv_processed_snippets_v2024_v3,False,0.0166666666666666,,1.7513,3.3755,1.6,True,
52,2024-10-03 10:43:32.460381,walk rotation,2,pp10,/pp10 walk rotation 002.c3d,/pp10 walk rotation 002 pose_filt_0.c3d,/Volumes/Storage Alexander/Theia validation/mcv_processed_snippets_v2024_v3,False,-0.0333333333333333,,3.6928,8.1297,4.416666666666668,True,
53,2024-10-03 10:33:18.643951,dribble simulation,1,pp10,/both5 dribble simulation 001.c3d,/both5 dribble simulation 001 pose_filt_1.c3d,/Volumes/Storage Alexander/Theia validation/mcv_processed_snippets_v2024_v3,False,-0.0833333333333333,,2.1936,5.9716,3.7666666666666666,True,
54,2024-10-03 10:33:09.700604,double sidestep,6,pp10,/both5 double sidestep 006.c3d,/both5 double sidestep 006 pose_filt_0.c3d,/Volumes/Storage Alexander/Theia validation/mcv_processed_snippets_v2024_v3,False,-0.8333333333333334,right,2.8345,4.456,1.6,True,
55,2024-10-03 10:33:02.187645,double sidestep,5,pp10,/both5 double sidestep 005.c3d,/both5 double sidestep 005 pose_filt_0.c3d,/Volumes/Storage Alexander/Theia validation/mcv_processed_snippets_v2024_v3,False,0.15,right,2.8638,4.5911,1.7166666666666663,True,
56,2024-10-03 10:32:54.807666,double sidestep,4,pp10,/both5 double sidestep 004.c3d,/both5 double sidestep 004 pose_filt_0.c3d,/Volumes/Storage Alexander/Theia validation/mcv_processed_snippets_v2024_v3,False,0.1333333333333333,right,2.5224,4.3749,1.833333333333333,True,
57,2024-10-03 10:32:49.606682,double sidestep,3,pp10,/both5 double sidestep 003.c3d,/both5 double sidestep 003 pose_filt_1.c3d,/Volumes/Storage Alexander/Theia validation/mcv_processed_snippets_v2024_v3,False,0.0333333333333333,right,2.2709,4.0571,1.7666666666666662,True,
58,2024-10-03 10:43:33.118282,walk rotation,3,pp10,/pp10 walk rotation 003.c3d,/pp10 walk rotation 003 pose_filt_0.c3d,/Volumes/Storage Alexander/Theia validation/mcv_processed_snippets_v2024_v3,False,-0.0166666666666666,,3.2908,9.0351,5.733333333333335,True,
59,2024-10-03 10:33:44.158199,dribble simulation,4,pp10,/both5 dribble simulation 004.c3d,/both5 dribble simulation 004 pose_filt_0.c3d,/Volumes/Storage Alexander/Theia validation/mcv_processed_snippets_v2024_v3,False,-0.1666666666666666,,2.3,6.9368,4.633333333333334,True,
60,2024-10-03 10:43:25.669227,shot rom,3,pp10,/pp10 shot rom 003.c3d,/pp10 shot rom 003 pose_filt_0.c3d,/Volumes/Storage Alexander/Theia validation/mcv_processed_snippets_v2024_v3,False,0.0333333333333333,right,2.1598,4.5296,2.3499999999999996,True,
61,2024-10-03 10:34:21.417369,walk high five,3,pp10,/both5 walk high five 003.c3d,/both5 walk high five 003 pose_filt_0.c3d,/Volumes/Storage Alexander/Theia validation/mcv_processed_snippets_v2024_v3,False,0.0166666666666666,right,3.5281,5.2001,1.666666666666667,True,
62,2024-10-03 10:34:26.107678,walk high five,4,pp10,/both5 walk high five 004.c3d,/both5 walk high five 004 pose_filt_0.c3d,/Volumes/Storage Alexander/Theia validation/mcv_processed_snippets_v2024_v3,False,-0.2833333333333333,left,3.7626,5.5525,1.7833333333333332,True,
63,2024-10-03 10:34:16.923853,walk high five,2,pp10,/both5 walk high five 002.c3d,/both5 walk high five 002 pose_filt_0.c3d,/Volumes/Storage Alexander/Theia validation/mcv_processed_snippets_v2024_v3,False,-0.05,right,3.2486,4.9527,1.7000000000000002,True,
64,2024-10-03 10:34:32.922127,walk high five,5,pp10,/both5 walk high five 005.c3d,/both5 walk high five 005 pose_filt_1.c3d,/Volumes/Storage Alexander/Theia validation/mcv_processed_snippets_v2024_v3,False,0.3500000000000001,right,3.0807,4.8014,1.7166666666666677,True,
65,2024-10-03 10:34:37.810251,walk high five,6,pp10,/both5 walk high five 006.c3d,/both5 walk high five 006 pose_filt_1.c3d,/Volumes/Storage Alexander/Theia validation/mcv_processed_snippets_v2024_v3,False,0.1166666666666667,right,3.5217,5.194,1.6500000000000004,True,
66,2024-10-03 10:43:34.977008,pass,3,pp11,/pp11 pass 003.c3d,/pp11 pass 003 pose_filt_0.c3d,/Volumes/Storage Alexander/Theia validation/mcv_processed_snippets_v2024_v3,False,0.55,,1.8271,3.7081,1.866666666666667,True,
67,2024-08-30 10:39:29.066785,dribble simulation,6,pp11,/both6 dribble simulation 006.c3d,/both6 dribble simulation 006 pose_filt_0.c3d,/Volumes/Storage Alexander/Theia validation/mcv_processed_snippets_v2024,False,,,,,,False,skipped due to NaN's
68,2024-08-30 10:37:26.478729,double sidestep,6,pp11,/both6 double sidestep 006.c3d,/both6 double sidestep 006 pose_filt_1.c3d,/Volumes/Storage Alexander/Theia validation/mcv_processed_snippets_v2024,False,,,,,,False,skipped due to NaN's
69,2024-08-30 10:38:49.022818,dribble simulation,4,pp11,/both6 dribble simulation 004.c3d,/both6 dribble simulation 004 pose_filt_0.c3d,/Volumes/Storage Alexander/Theia validation/mcv_processed_snippets_v2024,False,,,,,,False,skipped due to NaN's
70,2024-08-30 10:39:09.727401,dribble simulation,5,pp11,/both6 dribble simulation 005.c3d,/both6 dribble simulation 005 pose_filt_0.c3d,/Volumes/Storage Alexander/Theia validation/mcv_processed_snippets_v2024,False,,,,,,False,skipped due to NaN's
71,2024-10-03 10:43:33.902270,pass,1,pp11,/pp11 pass 001.c3d,/pp11 pass 001 pose_filt_0.c3d,/Volumes/Storage Alexander/Theia validation/mcv_processed_snippets_v2024_v3,False,0.3166666666666666,,1.8786,3.5426,1.6499999999999997,True,
72,2024-10-03 10:43:34.423676,pass,2,pp11,/pp11 pass 002.c3d,/pp11 pass 002 pose_filt_0.c3d,/Volumes/Storage Alexander/Theia validation/mcv_processed_snippets_v2024_v3,False,0.1833333333333333,,1.8501,3.1704,1.3000000000000005,True,
73,2024-10-03 10:36:05.860587,walk high five,2,pp11,/both6 walk high five 002.c3d,/both6 walk high five 002 pose_filt_1.c3d,/Volumes/Storage Alexander/Theia validation/mcv_processed_snippets_v2024_v3,False,0.3833333333333333,right,2.7491,4.4162,1.6499999999999997,True,
74,2024-10-03 10:43:35.549205,shot rom,1,pp11,/pp11 shot rom 001.c3d,/pp11 shot rom 001 pose_filt_0.c3d,/Volumes/Storage Alexander/Theia validation/mcv_processed_snippets_v2024_v3,False,0.3833333333333333,right,1.3071,3.0516,1.7333333333333332,True,
75,2024-10-03 10:43:35.999327,shot rom,2,pp11,/pp11 shot rom 002.c3d,/pp11 shot rom 002 pose_filt_0.c3d,/Volumes/Storage Alexander/Theia validation/mcv_processed_snippets_v2024_v3,False,0.25,right,1.8949,3.5007,1.6,True,
76,2024-10-03 10:43:36.965873,sidestep,3,pp11,/pp11 sidestep 003.c3d,/pp11 sidestep 003 pose_filt_0.c3d,/Volumes/Storage Alexander/Theia validation/mcv_processed_snippets_v2024_v3,False,0.3,right,2.5743,4.5217,1.9333333333333331,True,
77,2024-10-03 10:35:34.676454,dribble simulation,3,pp11,/both6 dribble simulation 003.c3d,/both6 dribble simulation 003 pose_filt_0.c3d,/Volumes/Storage Alexander/Theia validation/mcv_processed_snippets_v2024_v3,False,0.2333333333333334,,3.0013,6.4576,3.4333333333333336,True,
78,2024-10-03 10:43:38.351399,slow dribble,1,pp11,/pp11 slow dribble 001.c3d,/pp11 slow dribble 001 pose_filt_0.c3d,/Volumes/Storage Alexander/Theia validation/mcv_processed_snippets_v2024_v3,False,0.3166666666666666,,2.3248,4.7853,2.45,True,
79,2024-10-03 10:43:38.806886,slow dribble,2,pp11,/pp11 slow dribble 002.c3d,/pp11 slow dribble 002 pose_filt_0.c3d,/Volumes/Storage Alexander/Theia validation/mcv_processed_snippets_v2024_v3,False,0.2833333333333333,,2.2207,4.706,2.466666666666667,True,
80,2024-10-03 10:43:39.275794,slow dribble,3,pp11,/pp11 slow dribble 003.c3d,/pp11 slow dribble 003 pose_filt_0.c3d,/Volumes/Storage Alexander/Theia validation/mcv_processed_snippets_v2024_v3,False,0.2,,2.3367,4.8761,2.5166666666666666,True,
81,2024-10-03 10:43:39.785589,walk rotation,1,pp11,/pp11 walk rotation 001.c3d,/pp11 walk rotation 001 pose_filt_0.c3d,/Volumes/Storage Alexander/Theia validation/mcv_processed_snippets_v2024_v3,False,0.6,,4.0997,8.9668,4.866666666666666,True,
82,2024-10-03 10:43:40.553468,walk rotation,2,pp11,/pp11 walk rotation 002.c3d,/pp11 walk rotation 002 pose_filt_0.c3d,/Volumes/Storage Alexander/Theia validation/mcv_processed_snippets_v2024_v3,False,0.3,,3.7912,7.9665,4.15,True,
83,2024-10-03 10:43:41.299297,walk rotation,3,pp11,/pp11 walk rotation 003.c3d,/pp11 walk rotation 003 pose_filt_0.c3d,/Volumes/Storage Alexander/Theia validation/mcv_processed_snippets_v2024_v3,False,0.3333333333333333,,3.6431,7.7164,4.050000000000001,True,
84,2024-09-25 15:06:20.801496,sidestep,1,pp11,/pp11 sidestep 001.c3d,/pp11 sidestep 001 pose_filt_0.c3d,/Volumes/Storage Alexander/Theia validation/mcv_processed_snippets_v2024_v2,False,,,,,,False,skipped due to NaN's
85,2024-09-25 15:06:29.834844,sidestep,2,pp11,/pp11 sidestep 002.c3d,/pp11 sidestep 002 pose_filt_0.c3d,/Volumes/Storage Alexander/Theia validation/mcv_processed_snippets_v2024_v2,False,,,,,,False,skipped due to NaN's
86,2024-10-03 10:43:36.477598,shot rom,3,pp11,/pp11 shot rom 003.c3d,/pp11 shot rom 003 pose_filt_0.c3d,/Volumes/Storage Alexander/Theia validation/mcv_processed_snippets_v2024_v3,False,0.3,right,1.7737,3.5674,1.7833333333333334,True,
87,2024-08-30 10:37:10.064170,double sidestep,5,pp11,/both6 double sidestep 005.c3d,/both6 double sidestep 005 pose_filt_1.c3d,/Volumes/Storage Alexander/Theia validation/mcv_processed_snippets_v2024,False,,,,,,False,skipped due to NaN's
88,2024-10-03 10:36:01.595656,walk high five,1,pp11,/both6 walk high five 001.c3d,/both6 walk high five 001 pose_filt_1.c3d,/Volumes/Storage Alexander/Theia validation/mcv_processed_snippets_v2024_v3,False,0.4833333333333333,right,2.6568,4.3268,1.65,True,
89,2024-08-30 10:36:52.797756,double sidestep,4,pp11,/both6 double sidestep 004.c3d,/both6 double sidestep 004 pose_filt_1.c3d,/Volumes/Storage Alexander/Theia validation/mcv_processed_snippets_v2024,False,,,,,,False,skipped due to NaN's
90,2024-10-03 10:35:17.580497,dribble simulation,1,pp11,/both6 dribble simulation 001.c3d,/both6 dribble simulation 001 pose_filt_0.c3d,/Volumes/Storage Alexander/Theia validation/mcv_processed_snippets_v2024_v3,False,0.2666666666666666,,2.6447,6.4187,3.766666666666667,True,
91,2024-08-30 10:36:36.658444,double sidestep,3,pp11,/both6 double sidestep 003.c3d,/both6 double sidestep 003 pose_filt_1.c3d,/Volumes/Storage Alexander/Theia validation/mcv_processed_snippets_v2024,False,,,,,,False,skipped due to NaN's
92,2024-08-30 10:36:19.883721,double sidestep,2,pp11,/both6 double sidestep 002.c3d,/both6 double sidestep 002 pose_filt_1.c3d,/Volumes/Storage Alexander/Theia validation/mcv_processed_snippets_v2024,False,,,,,,False,skipped due to NaN's
93,2024-10-03 10:36:23.072918,walk high five,6,pp11,/both6 walk high five 006.c3d,/both6 walk high five 006 pose_filt_0.c3d,/Volumes/Storage Alexander/Theia validation/mcv_processed_snippets_v2024_v3,False,0.15,right,2.6715,4.304,1.6166666666666665,True,
94,2024-08-30 10:35:51.902793,double sidestep,1,pp11,/both6 double sidestep 001.c3d,/both6 double sidestep 001 pose_filt_0.c3d,/Volumes/Storage Alexander/Theia validation/mcv_processed_snippets_v2024,False,,,,,,False,skipped due to NaN's
95,2024-10-03 10:36:18.442655,walk high five,5,pp11,/both6 walk high five 005.c3d,/both6 walk high five 005 pose_filt_0.c3d,/Volumes/Storage Alexander/Theia validation/mcv_processed_snippets_v2024_v3,False,0.3666666666666666,right,2.7007,4.3438,1.6166666666666671,True,
96,2024-10-03 10:35:25.557684,dribble simulation,2,pp11,/both6 dribble simulation 002.c3d,/both6 dribble simulation 002 pose_filt_0.c3d,/Volumes/Storage Alexander/Theia validation/mcv_processed_snippets_v2024_v3,False,0.2166666666666666,,2.6101,6.5893,3.9666666666666663,True,
97,2024-10-03 10:36:13.824112,walk high five,4,pp11,/both6 walk high five 004.c3d,/both6 walk high five 004 pose_filt_0.c3d,/Volumes/Storage Alexander/Theia validation/mcv_processed_snippets_v2024_v3,False,0.1666666666666666,right,2.8263,4.4572,1.6166666666666658,True,
98,2024-10-03 10:36:09.115419,walk high five,3,pp11,/both6 walk high five 003.c3d,/both6 walk high five 003 pose_filt_0.c3d,/Volumes/Storage Alexander/Theia validation/mcv_processed_snippets_v2024_v3,False,0.3166666666666666,right,2.876,4.5291,1.6333333333333329,True,
99,2024-10-03 10:43:42.502305,pass,2,pp12,/pp12 pass 002.c3d,/pp12 pass 002 pose_filt_0.c3d,/Volumes/Storage Alexander/Theia validation/mcv_processed_snippets_v2024_v3,False,0.2666666666666666,,2.4896,4.3632,1.8499999999999996,True,
